Municipality,SWE
Herøy,"[66.4000015258789, 170.6999969482422, 157.3000030517578, 42.79999923706055, 100.5999984741211, 201.5, 37.5, 217.60000610351562, 78.5999984741211, 86.80000305175781, 78.5, 15.0, 125.5, 120.0999984741211, 76.4000015258789, 295.6000061035156, 162.0, 69.5999984741211, 218.10000610351562, 151.8000030517578, 403.20001220703125, 50.20000076293945, 136.5, 246.90000915527344, 182.6999969482422, 182.3000030517578, 184.60000610351562, 121.5999984741211]"
Kristiansund,"[139.8000030517578, 144.6999969482422, 173.3000030517578, 51.5, 112.0999984741211, 224.60000610351562, 93.20000457763672, 194.10000610351562, 131.5, 120.0, 69.80000305175781, 16.30000114440918, 226.40000915527344, 151.5, 33.60000228881836, 153.8000030517578, 242.3000030517578, 98.30000305175781, 241.3000030517578, 107.0, 139.6999969482422, 181.40000915527344, 102.5, 58.29999923706055, 140.0, 341.8999938964844, 117.20000457763672, 31.0]"
Midsund,"[160.0, 186.10000610351562, 207.0, 66.0999984741211, 74.20000457763672, 173.6999969482422, 125.5, 288.20001220703125, 172.0, 113.5, 106.30000305175781, 18.100000381469727, 213.60000610351562, 120.4000015258789, 42.70000076293945, 211.3000030517578, 97.0, 107.30000305175781, 159.40000915527344, 113.80000305175781, 124.5999984741211, 131.90000915527344, 46.0, 44.900001525878906, 206.8000030517578, 262.6000061035156, 130.1999969482422, 58.900001525878906]"
Molde,"[130.0, 170.90000915527344, 165.6999969482422, 56.70000076293945, 67.70000457763672, 186.1999969482422, 86.5999984741211, 243.60000610351562, 132.6999969482422, 121.30000305175781, 110.5, 15.90000057220459, 202.40000915527344, 103.5999984741211, 49.70000076293945, 165.3000030517578, 98.9000015258789, 106.9000015258789, 133.6999969482422, 176.6999969482422, 272.0, 218.90000915527344, 81.9000015258789, 99.0999984741211, 352.0, 426.20001220703125, 203.6999969482422, 73.5999984741211]"
Nesset,"[736.4000244140625, 1165.800048828125, 815.9000244140625, 1011.5, 1651.2000732421875, 688.0, 1366.7000732421875, 2027.9000244140625, 661.1000366210938, 1008.4000244140625, 1183.800048828125, 812.2999877929688, 1292.5, 1265.300048828125, 1156.7000732421875, 2260.800048828125, 819.6000366210938, 919.5, 973.1000366210938, 922.0, 1773.4000244140625, 1261.0, 1580.5, 1465.300048828125, 983.0, 964.0, 1251.5999755859375, 982.6000366210938]"
Norddal,"[528.1000366210938, 824.2000122070312, 480.20001220703125, 564.9000244140625, 932.7000122070312, 362.3999938964844, 916.5, 1439.9000244140625, 455.70001220703125, 816.2999877929688, 965.7999877929688, 610.7000122070312, 1057.0, 899.6000366210938, 914.9000244140625, 1472.0, 403.8999938964844, 417.6000061035156, 760.9000244140625, 603.0, 1187.9000244140625, 742.0, 986.1000366210938, 932.7000122070312, 512.0, 527.9000244140625, 921.2000122070312, 666.6000366210938]"
Rauma,"[165.1999969482422, 188.60000610351562, 221.6999969482422, 77.70000457763672, 165.1999969482422, 184.60000610351562, 190.3000030517578, 491.5, 161.0, 299.3000183105469, 104.70000457763672, 69.9000015258789, 253.1999969482422, 182.1999969482422, 110.9000015258789, 284.6000061035156, 162.10000610351562, 120.5999984741211, 165.3000030517578, 84.9000015258789, 249.8000030517578, 133.90000915527344, 238.60000610351562, 69.9000015258789, 266.0, 298.0, 381.3000183105469, 119.20000457763672]"
Rindal,"[63.400001525878906, 322.20001220703125, 190.5, 92.70000457763672, 363.5, 282.70001220703125, 204.10000610351562, 495.3000183105469, 142.60000610351562, 253.60000610351562, 97.4000015258789, 60.10000228881836, 225.8000030517578, 192.1999969482422, 60.70000076293945, 282.3000183105469, 197.8000030517578, 159.10000610351562, 202.8000030517578, 214.5, 399.0, 221.90000915527344, 319.8000183105469, 250.60000610351562, 285.3999938964844, 276.70001220703125, 436.0, 138.1999969482422]"
Skodje,"[160.40000915527344, 173.5, 204.1999969482422, 57.29999923706055, 149.10000610351562, 132.3000030517578, 109.4000015258789, 275.8000183105469, 178.3000030517578, 206.40000915527344, 89.5, 11.800000190734863, 221.60000610351562, 134.8000030517578, 69.30000305175781, 216.8000030517578, 67.5, 126.5999984741211, 176.10000610351562, 100.5999984741211, 117.9000015258789, 141.10000610351562, 83.0, 26.200000762939453, 281.8999938964844, 337.3999938964844, 340.0, 105.30000305175781]"
Smøla,"[174.90000915527344, 183.5, 203.40000915527344, 26.0, 87.0, 228.1999969482422, 122.4000015258789, 227.90000915527344, 82.20000457763672, 84.70000457763672, 30.100000381469727, 11.800000190734863, 142.1999969482422, 70.9000015258789, 17.80000114440918, 92.0, 186.3000030517578, 89.9000015258789, 310.8999938964844, 106.4000015258789, 186.5, 206.6999969482422, 101.30000305175781, 107.4000015258789, 117.0, 239.8000030517578, 134.90000915527344, 32.5]"
Stordal,"[301.8999938964844, 991.5, 594.0, 635.0, 1109.300048828125, 469.3999938964844, 1036.800048828125, 1672.0999755859375, 509.8000183105469, 988.0, 724.7000122070312, 196.60000610351562, 662.1000366210938, 719.7999877929688, 705.1000366210938, 1518.5, 592.2999877929688, 446.8000183105469, 656.7000122070312, 747.2999877929688, 1458.2000732421875, 684.9000244140625, 1373.0999755859375, 973.1000366210938, 598.2999877929688, 772.6000366210938, 887.0, 677.7000122070312]"
Stranda,"[176.5, 187.6999969482422, 258.6000061035156, 85.4000015258789, 225.1999969482422, 140.8000030517578, 170.3000030517578, 576.7000122070312, 259.1000061035156, 380.70001220703125, 255.3000030517578, 52.20000076293945, 273.8000183105469, 193.10000610351562, 114.0, 248.40000915527344, 93.5999984741211, 89.4000015258789, 192.40000915527344, 80.20000457763672, 280.20001220703125, 138.10000610351562, 222.60000610351562, 59.20000076293945, 292.8000183105469, 245.40000915527344, 396.0, 109.30000305175781]"
Sula,"[132.8000030517578, 144.40000915527344, 136.10000610351562, 62.70000076293945, 99.80000305175781, 276.6000061035156, 140.5, 456.1000061035156, 146.6999969482422, 392.70001220703125, 53.29999923706055, 27.0, 174.0, 102.0, 46.400001525878906, 70.0999984741211, 77.5, 115.0, 224.3000030517578, 89.0, 120.80000305175781, 114.80000305175781, 76.20000457763672, 41.79999923706055, 267.8999938964844, 168.3000030517578, 316.3000183105469, 81.20000457763672]"
Sunndal,"[98.80000305175781, 198.8000030517578, 168.3000030517578, 82.0999984741211, 259.8000183105469, 167.0, 174.8000030517578, 554.0, 148.6999969482422, 415.70001220703125, 136.60000610351562, 47.60000228881836, 213.8000030517578, 165.3000030517578, 119.4000015258789, 355.20001220703125, 179.6999969482422, 133.8000030517578, 198.6999969482422, 170.5, 440.6000061035156, 305.3999938964844, 333.3000183105469, 105.80000305175781, 302.5, 360.5, 383.3999938964844, 160.1999969482422]"
Surnadal,"[81.80000305175781, 325.3999938964844, 180.90000915527344, 101.9000015258789, 260.0, 166.0, 129.8000030517578, 420.6000061035156, 176.10000610351562, 290.3000183105469, 144.90000915527344, 39.900001525878906, 413.5, 372.70001220703125, 117.9000015258789, 407.3999938964844, 284.3999938964844, 178.6999969482422, 237.60000610351562, 256.0, 462.8999938964844, 209.90000915527344, 315.70001220703125, 184.60000610351562, 295.70001220703125, 343.8999938964844, 395.70001220703125, 190.8000030517578]"
Sykkylven,"[214.10000610351562, 247.60000610351562, 352.5, 134.6999969482422, 450.3000183105469, 359.6000061035156, 224.10000610351562, 647.7999877929688, 431.6000061035156, 585.2000122070312, 167.3000030517578, 40.70000076293945, 299.3000183105469, 211.1999969482422, 119.30000305175781, 341.0, 100.9000015258789, 152.40000915527344, 387.0, 134.10000610351562, 243.10000610351562, 189.8000030517578, 139.6999969482422, 77.0, 391.0, 387.3000183105469, 492.6000061035156, 112.0]"
Tingvoll,"[92.0, 151.10000610351562, 171.3000030517578, 65.30000305175781, 111.20000457763672, 179.0, 131.1999969482422, 404.1000061035156, 149.8000030517578, 236.5, 132.8000030517578, 34.70000076293945, 206.8000030517578, 148.40000915527344, 89.70000457763672, 319.20001220703125, 268.3000183105469, 174.5, 229.10000610351562, 136.90000915527344, 412.6000061035156, 218.60000610351562, 182.10000610351562, 50.5, 345.8999938964844, 272.3000183105469, 291.70001220703125, 96.80000305175781]"
Ulstein,"[135.8000030517578, 177.0, 182.0, 51.70000076293945, 91.5999984741211, 175.6999969482422, 93.80000305175781, 133.60000610351562, 218.3000030517578, 279.5, 92.9000015258789, 43.5, 234.8000030517578, 152.1999969482422, 66.0, 151.1999969482422, 91.0999984741211, 163.40000915527344, 355.3999938964844, 146.0, 118.5999984741211, 171.60000610351562, 121.30000305175781, 62.70000076293945, 251.8000030517578, 327.20001220703125, 405.5, 110.30000305175781]"
Vanylven,"[151.0, 164.90000915527344, 186.1999969482422, 54.0, 93.5, 128.5, 128.60000610351562, 234.90000915527344, 216.0, 255.3000030517578, 80.5999984741211, 27.700000762939453, 212.0, 121.70000457763672, 61.0, 195.3000030517578, 85.5, 138.10000610351562, 220.6999969482422, 126.5, 146.10000610351562, 177.40000915527344, 75.0999984741211, 49.20000076293945, 227.0, 253.6999969482422, 322.3999938964844, 109.80000305175781]"
Vestnes,"[127.5999984741211, 142.8000030517578, 151.10000610351562, 54.29999923706055, 71.9000015258789, 145.5, 101.9000015258789, 252.5, 118.5, 108.70000457763672, 111.30000305175781, 14.600000381469727, 191.10000610351562, 87.9000015258789, 52.0, 171.90000915527344, 71.80000305175781, 125.0, 131.5, 109.5, 156.6999969482422, 167.60000610351562, 65.4000015258789, 60.20000076293945, 190.6999969482422, 306.8000183105469, 149.1999969482422, 77.0999984741211]"
Volda,"[162.1999969482422, 177.5, 170.6999969482422, 71.0, 98.4000015258789, 121.0999984741211, 141.1999969482422, 315.70001220703125, 217.90000915527344, 241.40000915527344, 85.9000015258789, 38.79999923706055, 205.0, 113.0, 64.9000015258789, 245.10000610351562, 60.29999923706055, 163.5, 170.0, 112.5999984741211, 146.6999969482422, 155.10000610351562, 77.20000457763672, 49.10000228881836, 254.1999969482422, 319.0, 422.3999938964844, 74.70000457763672]"
Ørskog,"[117.30000305175781, 126.0, 175.6999969482422, 49.70000076293945, 139.60000610351562, 107.4000015258789, 109.70000457763672, 244.0, 162.3000030517578, 156.0, 87.0999984741211, 21.80000114440918, 190.3000030517578, 103.5, 57.900001525878906, 173.0, 67.70000457763672, 115.4000015258789, 138.6999969482422, 101.30000305175781, 119.0999984741211, 136.40000915527344, 94.5999984741211, 26.0, 292.0, 351.3000183105469, 359.3999938964844, 112.80000305175781]"
Fjord,"[174.5, 202.5, 265.70001220703125, 76.70000457763672, 194.0, 103.20000457763672, 213.1999969482422, 621.1000366210938, 179.0, 306.3000183105469, 225.5, 85.9000015258789, 275.1000061035156, 192.90000915527344, 134.8000030517578, 305.8000183105469, 77.20000457763672, 98.4000015258789, 191.0, 107.9000015258789, 238.6999969482422, 125.0999984741211, 133.60000610351562, 29.0, 207.1999969482422, 165.6999969482422, 304.3999938964844, 121.30000305175781]"
Ørsta,"[172.1999969482422, 188.90000915527344, 238.3000030517578, 114.4000015258789, 144.0, 172.40000915527344, 173.0, 353.70001220703125, 295.70001220703125, 337.70001220703125, 105.20000457763672, 42.5, 239.0, 148.90000915527344, 88.0999984741211, 306.8000183105469, 136.8000030517578, 252.5, 316.3000183105469, 134.90000915527344, 202.0, 185.10000610351562, 99.0, 71.80000305175781, 247.5, 242.40000915527344, 315.8000183105469, 111.0]"
Ålesund,"[150.5, 273.1000061035156, 250.8000030517578, 58.0, 138.60000610351562, 334.70001220703125, 136.40000915527344, 286.5, 295.6000061035156, 351.70001220703125, 123.80000305175781, 49.5, 255.5, 176.10000610351562, 71.80000305175781, 180.3000030517578, 102.9000015258789, 135.6999969482422, 341.1000061035156, 144.10000610351562, 162.10000610351562, 185.5, 100.0, 55.29999923706055, 265.8999938964844, 335.6000061035156, 348.1000061035156, 152.40000915527344]"
Flatanger,"[93.70000457763672, 291.3000183105469, 207.3000030517578, 32.70000076293945, 98.0999984741211, 343.3999938964844, 68.70000457763672, 231.10000610351562, 109.20000457763672, 121.9000015258789, 78.80000305175781, 24.200000762939453, 132.90000915527344, 82.80000305175781, 63.60000228881836, 132.3000030517578, 152.0, 69.4000015258789, 183.90000915527344, 150.60000610351562, 169.0, 95.4000015258789, 64.0999984741211, 95.30000305175781, 130.90000915527344, 138.60000610351562, 201.6999969482422, 111.4000015258789]"
Fosnes,"[113.30000305175781, 351.70001220703125, 263.0, 148.3000030517578, 123.70000457763672, 366.8999938964844, 110.5, 351.8999938964844, 233.40000915527344, 313.3000183105469, 112.80000305175781, 47.5, 246.40000915527344, 210.5, 111.0999984741211, 311.6000061035156, 185.1999969482422, 100.5999984741211, 200.5, 185.0, 245.3000030517578, 100.4000015258789, 105.5, 165.0, 149.90000915527344, 189.10000610351562, 212.10000610351562, 105.20000457763672]"
Frosta,"[56.5, 105.0, 169.60000610351562, 42.400001525878906, 87.20000457763672, 234.6999969482422, 124.20000457763672, 307.6000061035156, 102.4000015258789, 202.10000610351562, 77.0999984741211, 60.60000228881836, 165.60000610351562, 126.5, 129.6999969482422, 296.3999938964844, 185.1999969482422, 138.0, 156.60000610351562, 203.0, 344.20001220703125, 144.40000915527344, 121.0999984741211, 61.5, 150.90000915527344, 212.90000915527344, 218.3000030517578, 139.60000610351562]"
Frøya,"[110.5, 123.5, 114.5, 32.79999923706055, 87.9000015258789, 215.3000030517578, 98.80000305175781, 246.40000915527344, 72.20000457763672, 66.70000457763672, 53.5, 9.5, 123.5, 55.70000076293945, 23.399999618530273, 140.0, 110.20000457763672, 82.9000015258789, 243.90000915527344, 87.5, 132.90000915527344, 198.60000610351562, 107.5999984741211, 85.70000457763672, 171.40000915527344, 195.3000030517578, 144.10000610351562, 74.0999984741211]"
Grong,"[173.60000610351562, 484.8000183105469, 420.70001220703125, 257.3999938964844, 533.7000122070312, 321.3000183105469, 386.20001220703125, 665.2999877929688, 460.20001220703125, 309.3000183105469, 364.70001220703125, 160.5, 453.6000061035156, 622.7999877929688, 400.20001220703125, 917.0, 217.40000915527344, 210.90000915527344, 284.1000061035156, 261.20001220703125, 531.6000366210938, 234.0, 411.5, 485.3000183105469, 203.6999969482422, 194.0, 309.70001220703125, 318.8000183105469]"
Heim,"[116.9000015258789, 341.3999938964844, 220.0, 65.5999984741211, 198.6999969482422, 205.8000030517578, 93.4000015258789, 386.8000183105469, 115.30000305175781, 211.8000030517578, 92.0, 74.20000457763672, 196.0, 151.10000610351562, 60.400001525878906, 292.1000061035156, 244.90000915527344, 131.10000610351562, 231.0, 131.0, 282.5, 199.8000030517578, 156.60000610351562, 66.9000015258789, 190.40000915527344, 304.70001220703125, 336.3000183105469, 90.0999984741211]"
Hitra,"[115.80000305175781, 195.3000030517578, 152.90000915527344, 32.20000076293945, 97.30000305175781, 228.40000915527344, 92.9000015258789, 245.1999969482422, 107.9000015258789, 124.70000457763672, 54.5, 20.100000381469727, 119.70000457763672, 62.29999923706055, 31.30000114440918, 132.8000030517578, 163.5, 80.0999984741211, 279.6000061035156, 116.9000015258789, 197.6999969482422, 167.10000610351562, 68.5999984741211, 143.5, 188.40000915527344, 283.3000183105469, 166.3000030517578, 72.9000015258789]"
Holtålen,"[203.8000030517578, 397.6000061035156, 355.20001220703125, 468.8000183105469, 686.7999877929688, 280.1000061035156, 263.20001220703125, 542.0, 247.1999969482422, 379.5, 313.0, 183.1999969482422, 231.5, 348.3999938964844, 392.3999938964844, 809.7999877929688, 282.1000061035156, 272.0, 212.10000610351562, 228.40000915527344, 433.5, 251.0, 382.0, 302.3000183105469, 293.0, 312.0, 352.20001220703125, 322.8000183105469]"
Høylandet,"[153.3000030517578, 448.1000061035156, 380.0, 169.1999969482422, 374.6000061035156, 238.5, 183.5, 437.1000061035156, 301.0, 307.3999938964844, 275.3999938964844, 95.4000015258789, 356.8999938964844, 449.8000183105469, 351.20001220703125, 789.5, 214.60000610351562, 216.40000915527344, 281.20001220703125, 268.1000061035156, 509.6000061035156, 268.8000183105469, 403.5, 509.8999938964844, 185.3000030517578, 195.90000915527344, 236.90000915527344, 307.8000183105469]"
Inderøy,"[70.4000015258789, 124.9000015258789, 221.6999969482422, 97.70000457763672, 78.0, 231.3000030517578, 63.400001525878906, 136.6999969482422, 113.20000457763672, 156.1999969482422, 62.20000076293945, 49.79999923706055, 244.1999969482422, 220.90000915527344, 298.0, 588.6000366210938, 192.10000610351562, 192.1999969482422, 225.90000915527344, 176.5, 342.8000183105469, 246.3000030517578, 222.10000610351562, 123.80000305175781, 195.3000030517578, 265.3000183105469, 372.3000183105469, 168.40000915527344]"
Indre Fosen,"[245.0, 629.2999877929688, 489.3000183105469, 342.0, 680.7000122070312, 453.20001220703125, 331.5, 739.2999877929688, 321.70001220703125, 469.3999938964844, 438.8000183105469, 202.6999969482422, 353.1000061035156, 402.8999938964844, 403.0, 928.6000366210938, 333.5, 344.6000061035156, 492.5, 432.70001220703125, 732.4000244140625, 332.70001220703125, 518.6000366210938, 540.0, 318.3999938964844, 439.70001220703125, 520.5, 423.20001220703125]"
Klæbu,"[160.6999969482422, 314.1000061035156, 322.3000183105469, 264.8999938964844, 583.1000366210938, 297.1000061035156, 211.0, 497.3999938964844, 188.40000915527344, 279.0, 174.6999969482422, 61.70000076293945, 190.5, 216.0, 369.3000183105469, 774.6000366210938, 247.1999969482422, 231.40000915527344, 294.20001220703125, 254.90000915527344, 450.3999938964844, 187.60000610351562, 294.20001220703125, 275.6000061035156, 198.1999969482422, 303.3999938964844, 368.70001220703125, 263.70001220703125]"
